,ts_code,trade_date,exchange,pre_settle,pre_close,open,high,low,close,settle,vol,amount,oi,per_unit,call_put,exercise_price,maturity_date,s_month,equities_close,maturity_time,iv,value,vega
5047,10001518.SH,20190221,SSE,0.1854,0.1855,0.1877,0.1909,0.1665,0.1841,0.1845,0.0476,885392.81,1031.0,10202.0,-1,2.696,20190626,201906,2.5660000000000003,0.3424657534246575,0.1865905722792231,0.13065529095605188,0.6309580909990653
5048,10001586.SH,20190221,SSE,0.0676,0.0676,0.0665,0.0779,0.0534,0.0589,0.0589,7.9849,53349091.0,56366.0,10000.0,1,2.6,20190327,201903,2.5660000000000003,0.09315068493150686,0.2344035330990673,0.01575040045005549,0.39333079036323804
5049,10001512.SH,20190221,SSE,0.0535,0.0535,0.0558,0.0563,0.0459,0.0529,0.0529,0.17600000000000002,938944.13,1854.0,10202.0,-1,2.401,20190626,201906,2.5660000000000003,0.3424657534246575,0.20817915782141377,-0.004318577450881267,1.0259510461616772
5050,10001426.SH,20190221,SSE,0.0095,0.0095,0.0103,0.0106,0.0068,0.0094,0.0094,0.6033,548872.7,7452.0,10202.0,-1,2.352,20190327,201903,2.5660000000000003,0.09315068493150686,0.23549276284872445,-0.05422015490713428,0.48736968405527664
5051,10001508.SH,20190221,SSE,0.1172,0.1172,0.1133,0.1249,0.1068,0.1098,0.1098,0.1077,1250145.94,2256.0,10202.0,1,2.647,20190626,201906,2.5660000000000003,0.3424657534246575,0.23607828357782606,0.027737607723929525,0.6945338936883059
5052,10001423.SH,20190221,SSE,0.048,0.048,0.0473,0.0552,0.0373,0.0415,0.0415,1.0751,5126992.66,9129.0,10202.0,1,2.647,20190327,201903,2.5660000000000003,0.09315068493150686,0.2342811989512491,-0.005593674255255587,0.37625328094441374
5053,10001598.SH,20190221,SSE,0.3342,0.3316,0.3264,0.3555,0.3238,0.3248,0.3264,0.2529,8408444.0,1883.0,10000.0,1,2.3,20190626,201906,2.5660000000000003,0.3424657534246575,0.26703955720506134,0.25103888730670887,1.1513989972765915
5054,10001435.SH,20190221,SSE,0.2849,0.2849,0.2747,0.3094,0.2658,0.267,0.2719,0.0629,1843671.77,1033.0,10202.0,1,2.303,20190327,201903,2.5660000000000003,0.09315068493150686,0.19859113058244704,0.19747589595604764,0.5062913508794071
5055,10001438.SH,20190221,SSE,0.0033,0.0033,0.0036,0.0036,0.0024,0.0029,0.0029,0.2219,67544.38,6809.0,10202.0,-1,2.254,20190327,201903,2.5660000000000003,0.09315068493150686,0.2445216122603126,-0.07836636658623519,0.5251535165373539
5056,10001422.SH,20190221,SSE,0.0676,0.0676,0.0669,0.0784,0.0546,0.0593,0.0593,1.1718,8062161.11,7447.0,10202.0,1,2.5980000000000003,20190327,201903,2.5660000000000003,0.09315068493150686,0.23298658311797926,0.016701637863929975,0.39406457130048195
5057,10001431.SH,20190221,SSE,0.0821,0.0821,0.0821,0.0904,0.0661,0.0851,0.0857,1.024,8440958.31,3587.0,10202.0,-1,2.5980000000000003,20190327,201903,2.5660000000000003,0.09315068493150686,0.220858056850882,0.046255167726973356,0.39406457130048195
5058,10001588.SH,20190221,SSE,0.0032,0.0032,0.0034,0.0035,0.0024,0.0028,0.0028,0.5203,148232.0,23747.0,10000.0,-1,2.25,20190327,201903,2.5660000000000003,0.09315068493150686,0.24565292586028908,-0.07916131780845825,0.5266881493867956
5059,10001662.SH,20190221,SSE,0.0009,0.0009,0.0009,0.0013,0.0004,0.0011,0.0011,2.7817,223981.0,94173.0,10000.0,-1,2.4,20190227,201902,2.5660000000000003,0.01643835616438356,0.28131549442916604,-0.06401653200417701,0.17824937834630586
5060,10001506.SH,20190221,SSE,0.1648,0.1646,0.1582,0.1763,0.1533,0.1576,0.1574,0.1032,1722656.67,1725.0,10202.0,1,2.549,20190626,201906,2.5660000000000003,0.3424657534246575,0.24333603681317206,0.0729204440875375,0.8265064425610373
5061,10001582.SH,20190221,SSE,0.1984,0.1982,0.1951,0.2212,0.1783,0.1876,0.1876,0.8667,17324947.0,10328.0,10000.0,1,2.4,20190327,201903,2.5660000000000003,0.09315068493150686,0.25071248560252624,0.12899777964305126,0.4688520455822901
5062,10001604.SH,20190221,SSE,0.1384,0.138,0.1361,0.1484,0.1276,0.132,0.132,0.3139,4294685.0,13170.0,10000.0,1,2.6,20190626,201906,2.5660000000000003,0.3424657534246575,0.24050276036850893,0.04764725106753276,0.7572583144107948
5063,10001606.SH,20190221,SSE,0.0223,0.0223,0.0229,0.0244,0.0191,0.024,0.0231,0.3829,844945.0,12925.0,10000.0,-1,2.25,20190626,201906,2.5660000000000003,0.3424657534246575,0.22191738338425437,-0.026109884783964088,1.207670114920809
5064,10001687.SH,20190221,SSE,0.0364,0.0364,0.0395,0.0406,0.0333,0.0388,0.0388,0.0637,240790.0,6598.0,10000.0,-1,2.25,20190925,201909,2.5660000000000003,0.5917808219178082,0.2031857218219298,-0.004793613117993811,1.7173249114382823
5065,10001627.SH,20190221,SSE,0.3838,0.3838,0.3762,0.41,0.3655,0.3737,0.3737,0.0698,2696282.0,1349.0,10000.0,1,2.2,20190327,201903,2.5660000000000003,0.09315068493150686,0.325049819397045,0.2798413690613222,0.5457721980532394
5066,10001645.SH,20190221,SSE,0.5101,0.5074,0.5022,0.5318,0.4991,0.5034,0.5034,0.0228,1159158.0,707.0,10000.0,1,2.1,20190626,201906,2.5660000000000003,0.3424657534246575,0.32522681819270616,0.44546508429296106,1.3458774805311482
5067,10001707.SH,20190221,SSE,0.0781,0.0781,0.0782,0.0831,0.0693,0.0717,0.0717,0.3648,2804073.0,6411.0,10000.0,1,2.75,20190626,201906,2.5660000000000003,0.3424657534246575,0.23039632071179128,-0.005290167548561597,0.5637690347063845
5068,10001610.SH,20190221,SSE,0.0682,0.0684,0.0714,0.0721,0.0592,0.0678,0.0678,0.2885,1911181.0,11089.0,10000.0,-1,2.45,20190626,201906,2.5660000000000003,0.3424657534246575,0.20565027380710177,0.009183784751291113,0.9610705452747457
5069,10001711.SH,20190221,SSE,0.0003,0.0003,0.0003,0.0005,0.0002,0.0002,0.0002,0.2766,9071.0,1021.0,10000.0,1,2.8,20190227,201902,2.5660000000000003,0.01643835616438356,0.2738490830937679,-0.0938844814534241,0.15235199089143187
5070,10001693.SH,20190221,SSE,0.1318,0.1318,0.1316,0.1358,0.1179,0.1314,0.1318,0.1505,1957728.0,4469.0,10000.0,-1,2.55,20190925,201909,2.5660000000000003,0.5917808219178082,0.1882033430520313,0.06328959421663738,1.1151674405552277
5071,10001441.SH,20190221,SSE,0.4271,0.4286,0.42,0.4532,0.4067,0.4067,0.4143,0.0416,1836171.26,3520.0,10202.0,1,2.156,20190327,201903,2.5660000000000003,0.09315068493150686,7.888609052210118e-31,0.31795156852434503,0.5623645910280252
5072,10001427.SH,20190221,SSE,0.0159,0.016,0.0173,0.0177,0.0114,0.0159,0.0159,0.7681,1181259.99,7888.0,10202.0,-1,2.401,20190327,201903,2.5660000000000003,0.09315068493150686,0.23143217438049157,-0.038741458062056755,0.46846695848552644
5073,10001583.SH,20190221,SSE,0.158,0.158,0.154,0.1789,0.139,0.1477,0.1477,0.9444,15164880.0,13479.0,10000.0,1,2.45,20190327,201903,2.5660000000000003,0.09315068493150686,0.2431074452501263,0.09718754238660776,0.4496566444125247
5074,10001437.SH,20190221,SSE,0.3314,0.3329,0.3189,0.3571,0.3138,0.3181,0.3191,0.0413,1401219.2,1055.0,10202.0,1,2.254,20190327,201903,2.5660000000000003,0.09315068493150686,0.2641545947391124,0.2354398234488848,0.5251535165373539
5075,10001421.SH,20190221,SSE,0.0932,0.0932,0.0927,0.107,0.0771,0.0841,0.0843,0.7269,6902677.28,5458.0,10202.0,1,2.549,20190327,201903,2.5660000000000003,0.09315068493150686,0.2380860425225343,0.04112500732786328,0.41220632696029624
5076,10001520.SH,20190221,SSE,0.0229,0.0229,0.0233,0.0251,0.0197,0.0231,0.0231,0.2939,681016.15,2796.0,10202.0,-1,2.254,20190626,201906,2.5660000000000003,0.3424657534246575,0.21712264869398984,-0.025867189721316408,1.203337235336023
5077,10001594.SH,20190221,SSE,0.059000000000000004,0.059000000000000004,0.0595,0.0646,0.0461,0.0608,0.0608,7.2695,41249542.0,43352.0,10000.0,-1,2.55,20190327,201903,2.5660000000000003,0.09315068493150686,0.22379895259895916,0.022247769042999188,0.41183310518301747
5078,10001669.SH,20190221,SSE,0.534,0.534,0.52,0.5586,0.512,0.522,0.5211,0.1136,6062785.0,1395.0,10000.0,1,2.05,20190327,201903,2.5660000000000003,0.09315068493150686,0.4188735428603251,0.4164651955462064,0.6011592486417412
5079,10001589.SH,20190221,SSE,0.0052,0.0052,0.005,0.0058,0.0037,0.0049,0.0049,0.9185,434242.0,32438.0,10000.0,-1,2.3,20190327,201903,2.5660000000000003,0.09315068493150686,0.23759639748118727,-0.06815612157424222,0.5074487089643943
5080,10001507.SH,20190221,SSE,0.1391,0.1395,0.1356,0.1493,0.1293,0.1322,0.1322,0.0851,1201255.91,1621.0,10202.0,1,2.5980000000000003,20190626,201906,2.5660000000000003,0.3424657534246575,0.2393552341892713,0.04856560469410631,0.7599558708161812
5081,10001418.SH,20190221,SSE,0.1984,0.1984,0.1876,0.2198,0.1789,0.1869,0.1867,0.1574,3162765.89,2724.0,10202.0,1,2.401,20190327,201903,2.5660000000000003,0.09315068493150686,0.2511984496332166,0.12833834003983702,0.46846695848552644
5082,10001524.SH,20190221,SSE,0.2161,0.2171,0.222,0.2229,0.1974,0.2167,0.2167,0.0324,711599.7,2135.0,10202.0,-1,2.745,20190626,201906,2.5660000000000003,0.3424657534246575,0.1826637450746943,0.16503477353739715,0.5698455435395019
5083,10001517.SH,20190221,SSE,0.1565,0.1565,0.1604,0.1615,0.1392,0.1554,0.1555,0.0464,719389.95,607.0,10202.0,-1,2.647,20190626,201906,2.5660000000000003,0.3424657534246575,0.19179055228015623,0.09944205974669362,0.6945338936883059
5084,10001420.SH,20190221,SSE,0.1234,0.124,0.1209,0.1399,0.1054,0.1135,0.1133,0.5796,7313668.93,5040.0,10202.0,1,2.5,20190327,201903,2.5660000000000003,0.09315068493150686,0.24177122663149686,0.0677343911012247,0.43062828953409704
5085,10001670.SH,20190221,SSE,0.0011,0.0011,0.0012,0.0014,0.001,0.001,0.001,0.3106,36249.0,16396.0,10000.0,-1,2.05,20190327,201903,2.5660000000000003,0.09315068493150686,0.3295942435210124,-0.1009612934982893,0.6011592486417412
5086,10001519.SH,20190221,SSE,0.3714,0.3705,0.3648,0.39299999999999996,0.3617,0.3644,0.3647,0.034,1288008.62,578.0,10202.0,1,2.254,20190626,201906,2.5660000000000003,0.3424657534246575,0.2793678723685724,0.29274577485082554,1.203337235336023
5087,10001514.SH,20190221,SSE,0.0863,0.0865,0.0868,0.0899,0.0751,0.0853,0.0857,0.0916,788831.9,1281.0,10202.0,-1,2.5,20190626,201906,2.5660000000000003,0.3424657534246575,0.2019979526827549,0.026590664055858415,0.8933843583876688
5088,10001424.SH,20190221,SSE,0.0329,0.0329,0.0323,0.0374,0.0245,0.027000000000000003,0.027000000000000003,0.8690000000000001,2850505.11,10092.0,10202.0,1,2.696,20190327,201903,2.5660000000000003,0.09315068493150686,0.23099638023616426,-0.02582940149473467,0.3588167584658071
5089,10001511.SH,20190221,SSE,0.0412,0.0412,0.0432,0.0435,0.0353,0.040999999999999995,0.040999999999999995,0.1447,585208.14,2534.0,10202.0,-1,2.352,20190626,201906,2.5660000000000003,0.3424657534246575,0.2116472126989286,-0.014476332795799518,1.0885025691349717
5090,10001595.SH,20190221,SSE,0.0835,0.0835,0.0849,0.0912,0.0666,0.0859,0.0859,4.6335,37029649.0,28166.0,10000.0,-1,2.6,20190327,201903,2.5660000000000003,0.09315068493150686,0.21967988274211214,0.04730020775436694,0.39333079036323804
5091,10001585.SH,20190221,SSE,0.092,0.092,0.0931,0.1067,0.075,0.0843,0.0843,6.6518,60707693.0,45768.0,10000.0,1,2.55,20190327,201903,2.5660000000000003,0.09315068493150686,0.2404300511679735,0.040604897770397885,0.41183310518301747
5092,10001694.SH,20190221,SSE,0.1534,0.1534,0.1568,0.159,0.1406,0.1551,0.1551,0.1304,1986815.0,3368.0,10000.0,-1,2.6,20190925,201909,2.5660000000000003,0.5917808219178082,0.18551984013901035,0.0879811940474502,0.9981042031205192
5093,10001439.SH,20190221,SSE,0.3802,0.3807,0.369,0.405,0.3617,0.3617,0.3667,0.0167,649140.0,1517.0,10202.0,1,2.205,20190327,201903,2.5660000000000003,0.09315068493150686,7.888609052210118e-31,0.2756191372529522,0.543873384269547
5094,10001523.SH,20190221,SSE,0.0795,0.0795,0.0801,0.085,0.0712,0.0737,0.0735,0.6536,5292426.25,12614.0,10202.0,1,2.745,20190626,201906,2.5660000000000003,0.3424657534246575,0.23140087373077795,-0.004000739112086649,0.5698455435395019
5095,10001584.SH,20190221,SSE,0.1234,0.1234,0.1249,0.1403,0.105,0.1133,0.1133,2.4045,29450397.0,30150.0,10000.0,1,2.5,20190327,201903,2.5660000000000003,0.09315068493150686,0.2410762614275983,0.0677343911012247,0.43062828953409704
5096,10001425.SH,20190221,SSE,0.0213,0.0213,0.0205,0.0246,0.0156,0.0179,0.0179,0.9981,2102994.37,32680.0,10202.0,1,2.745,20190327,201903,2.5660000000000003,0.09315068493150686,0.23380264968509495,-0.044082804923123886,0.34179346974229585
5097,10001513.SH,20190221,SSE,0.0682,0.0683,0.0701,0.0714,0.059000000000000004,0.0677,0.0678,0.1317,896753.76,1725.0,10202.0,-1,2.45,20190626,201906,2.5660000000000003,0.3424657534246575,0.20546293361441592,0.009183784751291113,0.9610705452747457
5098,10001655.SH,20190221,SSE,0.0856,0.0856,0.084,0.1081,0.066,0.0737,0.0737,10.5223,89496149.0,32934.0,10000.0,1,2.5,20190227,201902,2.5660000000000003,0.01643835616438356,0.22598052972465155,0.0473631708569211,0.17140204683680108
5099,10001469.SH,20190221,SSE,0.0138,0.0138,0.0134,0.0156,0.0095,0.0104,0.0104,1.7712,2367248.62,61170.0,10202.0,1,2.7939999999999996,20190327,201903,2.5660000000000003,0.09315068493150686,0.22912126235005248,-0.06043827588458828,0.3252162321285989
5100,10001592.SH,20190221,SSE,0.0257,0.0257,0.0257,0.0284,0.0188,0.0257,0.0257,3.0814,7310685.0,49069.0,10000.0,-1,2.45,20190327,201903,2.5660000000000003,0.09315068493150686,0.227508029739716,-0.020983458404209676,0.4496566444125247
5101,10001597.SH,20190221,SSE,0.3762,0.3762,0.3706,0.3962,0.3635,0.3667,0.3677,0.0248,937332.0,1318.0,10000.0,1,2.25,20190626,201906,2.5660000000000003,0.3424657534246575,0.2774498858368907,0.29647577614028875,1.207670114920809
5102,10001593.SH,20190221,SSE,0.0401,0.0401,0.0401,0.0439,0.0303,0.040999999999999995,0.040999999999999995,5.6206,21311830.0,64541.0,10000.0,-1,2.5,20190327,201903,2.5660000000000003,0.09315068493150686,0.22699131607837048,-0.0005296736578830341,0.43062828953409704
5103,10001516.SH,20190221,SSE,0.1303,0.1303,0.1335,0.1346,0.1149,0.1294,0.1294,0.0893,1161807.84,863.0,10202.0,-1,2.5980000000000003,20190626,201906,2.5660000000000003,0.3424657534246575,0.19607299014986546,0.07160452640351123,0.7599558708161812
5104,10001580.SH,20190221,SSE,0.2878,0.2878,0.2801,0.313,0.2672,0.2778,0.2765,0.1339,3887993.0,3856.0,10000.0,1,2.3,20190327,201903,2.5660000000000003,0.09315068493150686,0.28235626630732935,0.19973568731170488,0.5074487089643943
5105,10001505.SH,20190221,SSE,0.1917,0.1914,0.187,0.2064,0.1807,0.1855,0.1853,0.042,817819.87,1280.0,10202.0,1,2.5,20190626,201906,2.5660000000000003,0.3424657534246575,0.2472688841536127,0.10088280297317365,0.8933843583876688
5106,10001591.SH,20190221,SSE,0.0157,0.0157,0.0159,0.0179,0.0111,0.0158,0.0158,2.7446,3983792.0,52890.0,10000.0,-1,2.4,20190327,201903,2.5660000000000003,0.09315068493150686,0.23184189579106995,-0.03908015717947655,0.4688520455822901
5107,10001671.SH,20190221,SSE,0.5578,0.5578,0.5488,0.5812,0.5433,0.5481,0.5481,0.0362,2001464.0,1821.0,10000.0,1,2.05,20190626,201906,2.5660000000000003,0.3424657534246575,0.3345788972009617,0.49779348780065447,1.380733878333727
5108,10001510.SH,20190221,SSE,0.031,0.031,0.0324,0.0332,0.0265,0.031,0.031,0.1323,408050.41,1750.0,10202.0,-1,2.303,20190626,201906,2.5660000000000003,0.3424657534246575,0.21427232553993442,-0.021548257854096198,1.1478838697532758
5109,10001428.SH,20190221,SSE,0.0257,0.0253,0.0263,0.0283,0.0191,0.0264,0.0257,0.7741,1937760.74,6837.0,10202.0,-1,2.45,20190327,201903,2.5660000000000003,0.09315068493150686,0.23039405314834288,-0.020983458404209676,0.4496566444125247
5110,10001440.SH,20190221,SSE,0.0021,0.0021,0.0022,0.0022,0.0017,0.002,0.002,0.0921,18673.74,10044.0,10202.0,-1,2.205,20190327,201903,2.5660000000000003,0.09315068493150686,0.26078469799790094,-0.08709585009324317,0.543873384269547
5111,10001442.SH,20190221,SSE,0.0017,0.0017,0.0018,0.0018,0.0014,0.0014,0.0014,0.0898,14041.01,13235.0,10202.0,-1,2.156,20190327,201903,2.5660000000000003,0.09315068493150686,0.27721346029804694,-0.09367221613292576,0.5623645910280252
5112,10001672.SH,20190221,SSE,0.0061,0.0062,0.0061,0.0073,0.0056,0.0063,0.0063,0.1465,93820.0,10858.0,10000.0,-1,2.05,20190626,201906,2.5660000000000003,0.3424657534246575,0.23462434723590242,-0.02342699072914861,1.380733878333727
5113,10001515.SH,20190221,SSE,0.107,0.107,0.1086,0.1109,0.0936,0.1062,0.1062,0.0829,884897.0,1142.0,10202.0,-1,2.549,20190626,201906,2.5660000000000003,0.3424657534246575,0.19972369091439512,0.04729383548358168,0.8265064425610373
5114,10001581.SH,20190221,SSE,0.2419,0.2419,0.2378,0.2657,0.2213,0.2324,0.2304,0.4385,10804734.0,7578.0,10000.0,1,2.35,20190327,201903,2.5660000000000003,0.09315068493150686,0.26972238021923034,0.16318138499261137,0.4881421431305305
5115,10001470.SH,20190221,SSE,0.2235,0.2235,0.2305,0.24,0.1985,0.2303,0.2324,0.22,4946766.16,2910.0,10202.0,-1,2.7939999999999996,20190327,201903,2.5660000000000003,0.09315068493150686,0.19041036385511845,0.16475044322275667,0.3252162321285989
5116,10001596.SH,20190221,SSE,0.1128,0.1125,0.1145,0.1238,0.0932,0.11699999999999999,0.11699999999999999,1.9293,20860402.0,12871.0,10000.0,-1,2.65,20190327,201903,2.5660000000000003,0.09315068493150686,0.21679767961721996,0.0745657041681167,0.3751745491857393
5117,10001590.SH,20190221,SSE,0.0091,0.0091,0.0095,0.0104,0.006,0.0082,0.0082,4.9694,3934131.0,70372.0,10000.0,-1,2.35,20190327,201903,2.5660000000000003,0.09315068493150686,0.22835701577111583,-0.05480348786162603,0.4881421431305305
5118,10001429.SH,20190221,SSE,0.0401,0.0397,0.0397,0.0438,0.0303,0.0422,0.040999999999999995,0.8363,3264037.06,5152.0,10202.0,-1,2.5,20190327,201903,2.5660000000000003,0.09315068493150686,0.23119188780140393,-0.0005296736578830341,0.43062828953409704
5119,10001436.SH,20190221,SSE,0.0056,0.0056,0.0062,0.0062,0.0041,0.0052,0.0052,0.4386,229794.95,7010.0,10202.0,-1,2.303,20190327,201903,2.5660000000000003,0.09315068493150686,0.2385445121917496,-0.06742149676799669,0.5062913508794071
5120,10001419.SH,20190221,SSE,0.158,0.1578,0.1584,0.1784,0.1397,0.1487,0.1477,0.3779,6077426.28,3946.0,10202.0,1,2.45,20190327,201903,2.5660000000000003,0.09315068493150686,0.24711255149267508,0.09718754238660776,0.4496566444125247
5121,10001678.SH,20190221,SSE,0.4131,0.4136,0.4066,0.43,0.3967,0.39799999999999996,0.4001,0.043,1767787.0,562.0,10000.0,1,2.25,20190925,201909,2.5660000000000003,0.5917808219178082,0.2621715404555458,0.3225392985741664,1.7173249114382823
5122,10001716.SH,20190221,SSE,0.2539,0.2539,0.2581,0.2618,0.233,0.255,0.255,0.0538,1325813.0,363.0,10000.0,-1,2.8,20190626,201906,2.5660000000000003,0.3424657534246575,0.17411153633264198,0.20707908858437207,0.5048076789152575
5123,10001614.SH,20190221,SSE,0.1576,0.1584,0.1639,0.1645,0.1409,0.1564,0.1572,0.08800000000000001,1363213.0,1054.0,10000.0,-1,2.65,20190626,201906,2.5660000000000003,0.3424657534246575,0.19033818726635438,0.10125793153667129,0.6905816468737253
5124,10001692.SH,20190221,SSE,0.11,0.11,0.1124,0.1143,0.0985,0.1105,0.1106,0.0823,897195.0,4623.0,10000.0,-1,2.5,20190925,201909,2.5660000000000003,0.5917808219178082,0.19118232463075002,0.042755093921195475,1.2316285118249815
5125,10001650.SH,20190221,SSE,0.327,0.3263,0.3157,0.3531,0.306,0.316,0.316,0.2198,7116612.0,3868.0,10000.0,1,2.25,20190227,201902,2.5660000000000003,0.01643835616438356,7.888609052210118e-31,0.1930272552664296,0.1889910478259903
5126,10001668.SH,20190221,SSE,0.0002,0.0002,0.0001,0.0003,0.0001,0.0001,0.0001,0.1409,1716.0,22353.0,10000.0,-1,2.05,20190227,201902,2.5660000000000003,0.01643835616438356,0.6064208817861374,-0.18584288790636305,0.2041754267208806
5127,10001433.SH,20190221,SSE,0.1455,0.1455,0.151,0.157,0.1228,0.1499,0.1509,0.1577,2243496.32,1846.0,10202.0,-1,2.696,20190327,201903,2.5660000000000003,0.09315068493150686,0.2129166652613786,0.1015417229904596,0.3588167584658071
5128,10001690.SH,20190221,SSE,0.0744,0.0737,0.076,0.0779,0.0666,0.0755,0.0755,0.0584,428305.0,3904.0,10000.0,-1,2.4,20190925,201909,2.5660000000000003,0.5917808219178082,0.19639740575785958,0.013748670542949815,1.4520654274450868
5129,10001638.SH,20190221,SSE,0.0117,0.0117,0.0121,0.0134,0.0102,0.012,0.012,0.2795,331019.0,5268.0,10000.0,-1,2.15,20190626,201906,2.5660000000000003,0.3424657534246575,0.22477817241991854,-0.027745648471777573,1.305312285885352
5130,10001667.SH,20190221,SSE,0.527,0.5266,0.5179,0.5512,0.5061,0.5156,0.516,0.26899999999999996,14153593.0,3125.0,10000.0,1,2.05,20190227,201902,2.5660000000000003,0.01643835616438356,7.888609052210118e-31,0.33040920036659216,0.2041754267208806
5131,10001710.SH,20190221,SSE,0.237,0.237,0.2416,0.2447,0.2196,0.2391,0.2393,0.0705,1664058.0,859.0,10000.0,-1,2.75,20190925,201909,2.5660000000000003,0.5917808219178082,0.1736195626007686,0.18553515654674135,0.6676128198769992
5132,10001603.SH,20190221,SSE,0.1642,0.1642,0.1589,0.1758,0.1525,0.1574,0.1574,0.3272,5338617.0,12758.0,10000.0,1,2.55,20190626,201906,2.5660000000000003,0.3424657534246575,0.2438364119936644,0.07238749134302158,0.825142152044644
5133,10001501.SH,20190221,SSE,0.3321,0.3293,0.3258,0.35100000000000003,0.3221,0.3244,0.3242,0.0158,534078.78,570.0,10202.0,1,2.303,20190626,201906,2.5660000000000003,0.3424657534246575,0.2711530178870263,0.24839917640468578,1.1478838697532758
5134,10001704.SH,20190221,SSE,0.1739,0.1739,0.1743,0.1937,0.1471,0.184,0.1854,0.5169,9022364.0,1028.0,10000.0,-1,2.75,20190227,201902,2.5660000000000003,0.01643835616438356,0.2507749715354276,0.11086819532740488,0.15537406925087358
5135,10001609.SH,20190221,SSE,0.0534,0.0534,0.0555,0.0562,0.046,0.0528,0.0528,0.3023,1579151.0,12216.0,10000.0,-1,2.4,20190626,201906,2.5660000000000003,0.3424657534246575,0.20859249690649012,-0.004558567052703966,1.0272538495305585
5136,10001629.SH,20190221,SSE,0.4171,0.4171,0.4117,0.4407,0.4061,0.4113,0.4114,0.0296,1239973.0,1085.0,10000.0,1,2.2,20190626,201906,2.5660000000000003,0.3424657534246575,0.29224242808413237,0.3443355649944244,1.2591408675579692
5137,10001620.SH,20190221,SSE,0.1477,0.1477,0.1499,0.1606,0.1257,0.1532,0.1532,0.8416,12044721.0,6492.0,10000.0,-1,2.7,20190327,201903,2.5660000000000003,0.09315068493150686,0.2136085617182869,0.10397099661635756,0.3574111328932276
5138,10001522.SH,20190221,SSE,0.0165,0.0165,0.0161,0.0187,0.0145,0.017,0.017,0.239,407481.14,3869.0,10202.0,-1,2.205,20190626,201906,2.5660000000000003,0.3424657534246575,0.22030057645425616,-0.027825013753064343,1.2542254715634849
5139,10001659.SH,20190221,SSE,0.0002,0.0002,0.0002,0.0007,0.0002,0.0005,0.0003,1.3405,62246.0,44191.0,10000.0,-1,2.25,20190227,201902,2.5660000000000003,0.01643835616438356,0.44586175431973885,-0.12329057562358459,0.1889910478259903
5140,10001664.SH,20190221,SSE,0.0093,0.0093,0.0094,0.0118,0.004,0.0089,0.0089,13.43,9959895.0,136696.0,10000.0,-1,2.5,20190227,201902,2.5660000000000003,0.01643835616438356,0.24403088199156486,-0.019036838304417936,0.17140204683680108
5141,10001703.SH,20190221,SSE,0.0011,0.0011,0.001,0.0011,0.0003,0.0005,0.0005,1.6462,113450.0,32939.0,10000.0,1,2.75,20190227,201902,2.5660000000000003,0.01643835616438356,0.25207867796568173,-0.07264961723993113,0.15537406925087358
5142,10001605.SH,20190221,SSE,0.1149,0.1149,0.1127,0.1244,0.1055,0.109,0.109,0.3177,3642433.0,8642.0,10000.0,1,2.65,20190626,201906,2.5660000000000003,0.3424657534246575,0.23670209379468649,0.026573957249823588,0.6905816468737253
5143,10001718.SH,20190221,SSE,0.2699,0.2699,0.2737,0.2777,0.25,0.2769,0.2769,0.0817,2178885.0,550.0,10000.0,-1,2.8,20190925,201909,2.5660000000000003,0.5917808219178082,0.1762835521215122,0.22484574349281683,0.5707062784857377
5144,10001521.SH,20190221,SSE,0.4148,0.4114,0.4086,0.4375,0.4022,0.4077,0.4077,0.0112,471774.15,1154.0,10202.0,1,2.205,20190626,201906,2.5660000000000003,0.3424657534246575,0.29320894880855897,0.339453481132437,1.2542254715634849
5145,10001709.SH,20190221,SSE,0.1239,0.124,0.1202,0.1263,0.1078,0.1115,0.1115,0.2724,3245837.0,5219.0,10000.0,1,2.75,20190925,201909,2.5660000000000003,0.5917808219178082,0.22662824675546028,0.018750993759003465,0.6676128198769992
5146,10001651.SH,20190221,SSE,0.27699999999999997,0.275,0.2707,0.303,0.2564,0.2667,0.266,0.4518,12537760.0,4335.0,10000.0,1,2.3,20190227,201902,2.5660000000000003,0.01643835616438356,0.36477154116152943,0.16167087397941304,0.18534795374034574
5147,10001656.SH,20190221,SSE,0.0002,0.0002,0.0003,0.0003,0.0001,0.0001,0.0001,0.1923,3080.0,14393.0,10000.0,-1,2.1,20190227,201902,2.5660000000000003,0.01643835616438356,0.5464570974144458,-0.17205196607037387,0.20028932518311923
5148,10001708.SH,20190221,SSE,0.2186,0.2186,0.2259,0.2262,0.1983,0.2192,0.2195,0.0658,1418595.0,1047.0,10000.0,-1,2.75,20190626,201906,2.5660000000000003,0.3424657534246575,0.18029845992850263,0.16871121554106105,0.5637690347063845
5149,10001611.SH,20190221,SSE,0.0863,0.0864,0.0885,0.0901,0.0753,0.0852,0.0857,0.2534,2143259.0,4883.0,10000.0,-1,2.5,20190626,201906,2.5660000000000003,0.3424657534246575,0.20182228543431907,0.026590664055858415,0.8933843583876688
5150,10001643.SH,20190221,SSE,0.4825,0.4821,0.4783,0.5081,0.4634,0.4689,0.4689,0.0126,613975.0,568.0,10000.0,1,2.1,20190327,201903,2.5660000000000003,0.09315068493150686,0.31232020104477687,0.36885910662450616,0.5831032065715217
